keyword,language,topic,topicColor,keywordColor,limitPages,ratioNew
'Reykjavik',en,Iceland,#55E357,#55E357,2,0.10282826225910277
'Niederländische Antillen',en,Netherlands Antilles,#5B0070,#5B0070,2,0.10333333333333333
'Willemstad',en,Netherlands Antilles,#5B0070,#5B0070,2,0.10333333333333333
'Vanuatu',en,Vanuatu,#7A3050,#7A3050,2,0.103416700833675
'Port Vila',en,Vanuatu,#7A3050,#7A3050,2,0.103416700833675
'Bridgetown',en,Barbados,#DA0251,#DA0251,2,0.10348868445198
'Barbados',en,Barbados,#DA0251,#DA0251,2,0.10348868445198
'Nouméa',en,New Caledonia,#BCC499,#BCC499,2,0.10352038301767233
'Neukaledonien',en,New Caledonia,#BCC499,#BCC499,2,0.10352038301767233
'Mayotte',en,Mayotte,#FA09B7,#FA09B7,2,0.10357818879239707
'Mamoudzou',en,Mayotte,#FA09B7,#FA09B7,2,0.10357818879239707
'Papeete',en,French Polynesia,#DAB57D,#DAB57D,2,0.10360128061538684
'Französisch-Polynesien',en,French Polynesia,#DAB57D,#DAB57D,2,0.10360128061538684
'El-Aaiun',en,Western Sahara,#44F0E9,#44F0E9,2,0.1036628963253824
'Westsahara',en,Western Sahara,#44F0E9,#44F0E9,2,0.1036628963253824
'Sao Tome',en,Sao Tome and Principe,#7D3DB2,#7D3DB2,2,0.1050581689428427
'São Tomé und Príncipe',en,Sao Tome and Principe,#7D3DB2,#7D3DB2,2,0.1050581689428427
'Apia',en,Samoa,#8FC7EF,#8FC7EF,2,0.10509865905266916
'Samoa',en,Samoa,#8FC7EF,#8FC7EF,2,0.10509865905266916
'Cayenne',en,French Guiana,#353814,#353814,2,0.10511493253403988
'Französisch-Guayana',en,French Guiana,#353814,#353814,2,0.10511493253403988
'St. Lucia',en,Saint Lucia,#EA5E59,#EA5E59,2,0.1054978585840815
'Castries',en,Saint Lucia,#EA5E59,#EA5E59,2,0.1054978585840815
'Guam',en,Guam,#2C0E18,#2C0E18,2,0.10603252738767435
'Hagatna',en,Guam,#2C0E18,#2C0E18,2,0.10603252738767435
'Curaçao',en,Curacao,#534AB0,#534AB0,2,0.10625590400940889
'Willemstad',en,Curacao,#534AB0,#534AB0,2,0.10625590400940889
'Kiribati',en,Kiribati,#EC261F,#EC261F,2,0.10863207506452477
'Tarawa',en,Kiribati,#EC261F,#EC261F,2,0.10863207506452477
'Mikronesien',en,Micronesia,#B96237,#B96237,2,0.10887784090909092
'Palikir',en,Micronesia,#B96237,#B96237,2,0.10887784090909092
'Grenada',en,Grenada,#6B75CC,#6B75CC,2,0.10897231144687494
'St. George's',en,Grenada,#6B75CC,#6B75CC,2,0.10897231144687494
'Kingstown',en,Saint Vincent and the Grenadines,#3DECE6,#3DECE6,2,0.10907350445962745
'St. Vincent und die Grenadinen',en,Saint Vincent and the Grenadines,#3DECE6,#3DECE6,2,0.10907350445962745
'Amerikanische Jungferninseln',en,U.S. Virgin Islands,#EAA7DE,#EAA7DE,2,0.10934780373351281
'Charlotte Amalie',en,U.S. Virgin Islands,#EAA7DE,#EAA7DE,2,0.10934780373351281
'Aruba',en,Aruba,#1D1323,#1D1323,2,0.10944777741036421
'Oranjestad',en,Aruba,#1D1323,#1D1323,2,0.10944777741036421
'Nuku'alofa',en,Tonga,#4BD651,#4BD651,2,0.10969020417260192
'Tonga',en,Tonga,#4BD651,#4BD651,2,0.10969020417260192
'Victoria',en,Seychelles,#FC090F,#FC090F,2,0.11033463549740602
'Seychellen',en,Seychelles,#FC090F,#FC090F,2,0.11033463549740602
'St. John's',en,Antigua and Barbuda,#E576D1,#E576D1,2,0.11038572585838025
'Antigua und Barbuda',en,Antigua and Barbuda,#E576D1,#E576D1,2,0.11038572585838025
'Jersey',en,Jersey,#634FB9,#634FB9,2,0.11101176056027838
'Saint Helier',en,Jersey,#634FB9,#634FB9,2,0.11101176056027838
'Douglas',en,Isle of Man,#36DB51,#36DB51,2,0.11189385920049479
'Insel Man',en,Isle of Man,#36DB51,#36DB51,2,0.11189385920049479
'Andorra',en,Andorra,#EAAA98,#EAAA98,2,0.1129860010908241
'Andorra la Vella',en,Andorra,#EAAA98,#EAAA98,2,0.1129860010908241
'Roseau',en,Dominica,#2B20A5,#2B20A5,2,0.11396160558464224
'Dominica',en,Dominica,#2B20A5,#2B20A5,2,0.11396160558464224
'St. Peter Port',en,Guernsey,#52EF49,#52EF49,2,0.11533083951677195
'Guernsey',en,Guernsey,#52EF49,#52EF49,2,0.11533083951677195
'George Town',en,Cayman Islands,#F62059,#F62059,2,0.11558263471187709
'Kaimaninseln',en,Cayman Islands,#F62059,#F62059,2,0.11558263471187709
'Bermuda',en,Bermuda,#2DA37B,#2DA37B,2,0.11563281640820411
'Hamilton',en,Bermuda,#2DA37B,#2DA37B,2,0.11563281640820411
'Majuro',en,Marshall Islands,#92D831,#92D831,2,0.11711947682878812
'Marshallinseln',en,Marshall Islands,#92D831,#92D831,2,0.11711947682878812
'Saipan',en,Northern Mariana Islands,#E878DA,#E878DA,2,0.11758025385886572
'Nördliche Marianen',en,Northern Mariana Islands,#E878DA,#E878DA,2,0.11758025385886572
'Grönland',en,Greenland,#4AD3E8,#4AD3E8,2,0.11784917447568051
'Nuuk',en,Greenland,#4AD3E8,#4AD3E8,2,0.11784917447568051
'Pago Pago',en,American Samoa,#CBFEB5,#CBFEB5,2,0.11802938790228072
'Amerikanisch-Samoa',en,American Samoa,#CBFEB5,#CBFEB5,2,0.11802938790228072
'Basseterre',en,Saint Kitts and Nevis,#509FB6,#509FB6,2,0.11906904902652506
'St. Kitts und Nevis',en,Saint Kitts and Nevis,#509FB6,#509FB6,2,0.11906904902652506
'Färöer-Inseln',en,Faroe Islands,#F0CBB2,#F0CBB2,2,0.12061983215456626
'Tórshavn',en,Faroe Islands,#F0CBB2,#F0CBB2,2,0.12061983215456626
'Sint Maarten',en,Sint Maarten,#EF274B,#EF274B,2,0.12459782555222118
'Philipsburg',en,Sint Maarten,#EF274B,#EF274B,2,0.12459782555222118
'Monaco',en,Monaco,#13D63E,#13D63E,2,0.12585181738276202
'Monaco',en,Monaco,#13D63E,#13D63E,2,0.12585181738276202
'Liechtenstein',en,Liechtenstein,#BE3C31,#BE3C31,2,0.1263782643102084
'Vaduz',en,Liechtenstein,#BE3C31,#BE3C31,2,0.1263782643102084
'Turks- und Caicosinseln',en,Turks and Caicos Islands,#3F5B7D,#3F5B7D,2,0.12654984733837782
'Cockburn Town',en,Turks and Caicos Islands,#3F5B7D,#3F5B7D,2,0.12654984733837782
'Sankt Martin',en,Saint Martin,#DAF831,#DAF831,2,0.12683555173894376
'Marigot',en,Saint Martin,#DAF831,#DAF831,2,0.12683555173894376
'San Marino',en,San Marino,#E9AB1F,#E9AB1F,2,0.12959893443836024
'San Marino',en,San Marino,#E9AB1F,#E9AB1F,2,0.12959893443836024
'Gibraltar',en,Gibraltar,#9C32E1,#9C32E1,2,0.12965774956996262
'Gibraltar',en,Gibraltar,#9C32E1,#9C32E1,2,0.12965774956996262
'Britische Jungferninseln',en,British Virgin Islands,#59BF10,#59BF10,2,0.13355479498020267
'Straßenstadt',en,British Virgin Islands,#59BF10,#59BF10,2,0.13355479498020267
'Aland-Inseln',en,Aland Islands,#212738,#212738,2,0.1374377597244581
'Mariehamn',en,Aland Islands,#212738,#212738,2,0.1374377597244581
'Cookinseln',en,Cook Islands,#B3988E,#B3988E,2,0.1467551898260707
'Avarua',en,Cook Islands,#B3988E,#B3988E,2,0.1467551898260707
'Bonaire; Heiliger Eustatius und Saba',en,Bonaire; Saint Eustatius and Saba ,#B949C3,#B949C3,2,0.15551854319342662
'Nan',en,Bonaire; Saint Eustatius and Saba ,#B949C3,#B949C3,2,0.15551854319342662
'Melekeok',en,Palau,#DD2408,#DD2408,2,0.15584408331937233
'Palau',en,Palau,#DD2408,#DD2408,2,0.15584408331937233
'Wallis und Futuna',en,Wallis and Futuna,#1B053D,#1B053D,2,0.162402496099844
'Mata Utu',en,Wallis and Futuna,#1B053D,#1B053D,2,0.162402496099844
'Das Tal',en,Anguilla,#3F043B,#3F043B,2,0.17544892108042856
'Anguilla',en,Anguilla,#3F043B,#3F043B,2,0.17544892108042856
'Nauru',en,Nauru,#D5DDD7,#D5DDD7,2,0.1787153652392947
'Yaren',en,Nauru,#D5DDD7,#D5DDD7,2,0.1787153652392947
'Funafuti',en,Tuvalu,#142424,#142424,2,0.18689607229753216
'Tuvalu',en,Tuvalu,#142424,#142424,2,0.18689607229753216
'Plymouth',en,Montserrat,#53A9C4,#53A9C4,2,0.20705491917353602
'Montserrat',en,Montserrat,#53A9C4,#53A9C4,2,0.20705491917353602
'Gustavia',en,Saint Barthelemy,#87CFF7,#87CFF7,2,0.2183431952662722
'Sankt Barthélemy',en,Saint Barthelemy,#87CFF7,#87CFF7,2,0.2183431952662722
'St. Helena',en,Saint Helena,#791663,#791663,2,0.23404825737265417
'Jamestown',en,Saint Helena,#791663,#791663,2,0.23404825737265417
'Saint-Pierre',en,Saint Pierre and Miquelon,#8CEFAD,#8CEFAD,2,0.2426126640045636
'Saint-Pierre und Miquelon',en,Saint Pierre and Miquelon,#8CEFAD,#8CEFAD,2,0.2426126640045636
'Diego Garcia',en,British Indian Ocean Territory,#2E2606,#2E2606,2,0.35
'Britisches Territorium im Indischen Ozean',en,British Indian Ocean Territory,#2E2606,#2E2606,2,0.35
'Falklandinseln',en,Falkland Islands,#28B172,#28B172,2,0.4790750568612585
'Stanley',en,Falkland Islands,#28B172,#28B172,2,0.4790750568612585
'Spitzbergen und Jan Mayen',en,Svalbard and Jan Mayen,#A75F37,#A75F37,2,0.49215686274509807
'Longyearbyen',en,Svalbard and Jan Mayen,#A75F37,#A75F37,2,0.49215686274509807
'Alofi',en,Niue,#69CA68,#69CA68,2,0.5616805170821791
'Niue',en,Niue,#69CA68,#69CA68,2,0.5616805170821791
'Norfolkinsel',en,Norfolk Island,#C129F3,#C129F3,2,0.6470459518599562
'Kingston',en,Norfolk Island,#C129F3,#C129F3,2,0.6470459518599562
'Flying Fish Cove',en,Christmas Island,#C101AA,#C101AA,2,0.7666666666666666
'Weihnachtsinsel',en,Christmas Island,#C101AA,#C101AA,2,0.7666666666666666
'Nan',en,Tokelau,#87FBB0,#87FBB0,2,0.7821282401091405
'Tokelau',en,Tokelau,#87FBB0,#87FBB0,2,0.7821282401091405
'Heard-Insel und McDonald-Inseln',en,Heard Island and McDonald Islands,#A67724,#A67724,2,1.0
'Bouvetinsel',en,Bouvet Island,#8FDE3D,#8FDE3D,2,1.0
'Kleinere vorgelagerte Inseln der Vereinigten Staaten',en,United States Minor Outlying Islands,#7A7B38,#7A7B38,2,1.0
'Nan',en,United States Minor Outlying Islands,#7A7B38,#7A7B38,2,1.0
'Antarktis',en,Antarctica,#1413FD,#1413FD,2,1.0
'Nan',en,Heard Island and McDonald Islands,#A67724,#A67724,2,1.0
'Nan',en,Bouvet Island,#8FDE3D,#8FDE3D,2,1.0
'Nan',en,Antarctica,#1413FD,#1413FD,2,1.0
'Vatikanstadt',en,Vatican,#AB6740,#AB6740,2,1.1857763300760045
'Vatikan',en,Vatican,#AB6740,#AB6740,2,1.1857763300760045
'Westinsel',en,Cocos Islands,#C0DB46,#C0DB46,2,1.6923566878980894
'Kokosinseln',en,Cocos Islands,#C0DB46,#C0DB46,2,1.6923566878980894
'Französische Südgebiete',en,French Southern Territories,#377C29,#377C29,2,7.242857142857143
'Port-aux-Francais',en,French Southern Territories,#377C29,#377C29,2,7.242857142857143
'Pitcairn',en,Pitcairn,#0DE149,#0DE149,2,21.83913043478261
'Adamstown',en,Pitcairn,#0DE149,#0DE149,2,21.83913043478261
'Südgeorgien und die Südlichen Sandwichinseln',en,South Georgia and the South Sandwich Islands,#ABC03E,#ABC03E,2,33.43333333333334
'Grytviken',en,South Georgia and the South Sandwich Islands,#ABC03E,#ABC03E,2,33.43333333333334
